ORIG_COD_ZONA,ORIG_DEN_ZONA,DEST_COD_ZONA,DEST_DEN_ZONA,TIPO_Viaggio,FASCIA_ORARIA_VIAGGIO,REGIME,MEZZO_Codice,MEZZO_aggregato,NumViaggi
22,CORNIGLIANO,141,Altre zone,Uscita Genova,2,2,10,AUTOTRENO,22.624
22,CORNIGLIANO,141,Altre zone,Uscita Genova,3,1,10,AUTOTRENO,3.122
22,CORNIGLIANO,141,Altre Zone,Uscita Genova,3,2,8,AUTOCARRO,10.667
22,CORNIGLIANO,141,Altre Zone,Uscita Genova,3,2,9,AUTOARTICOLATO,12.228
22,CORNIGLIANO,141,Altre Zone,Uscita Genova,3,2,10,AUTOTRENO,21.594
23,CAMPI,2,VOLTRI,Interno,0,1,7,ALTRO MEZZO,8.615
23,CAMPI,2,VOLTRI,Interno,1,1,8,AUTOCARRO,8.286
23,CAMPI,2,VOLTRI,Interno,2,1,8,AUTOCARRO,8.615
23,CAMPI,2,VOLTRI,Interno,3,1,8,AUTOCARRO,8.125
23,CAMPI,7,PEGLI,Interno,3,1,7,ALTRO MEZZO,9.792
23,CAMPI,8,MULTEDO,Interno,3,1,8,AUTOCARRO,7.2
23,CAMPI,9,SESTRI,Interno,3,1,8,AUTOCARRO,58.538
23,CAMPI,10,S.GIOVANNI BATTISTA,Interno,0,1,8,AUTOCARRO,7.5
23,CAMPI,12,BORZOLI OVEST,Interno,3,1,9,AUTOARTICOLATO,8
23,CAMPI,13,BORZOLI EST,Interno,3,1,8,AUTOCARRO,5.75
23,CAMPI,14,CERTOSA,Interno,3,1,8,AUTOCARRO,9.25
23,CAMPI,18,BOLZANETO,Interno,3,1,8,AUTOCARRO,8.667
23,CAMPI,19,MOREGO,Interno,1,1,8,AUTOCARRO,7.917
23,CAMPI,19,MOREGO,Interno,2,1,8,AUTOCARRO,7.5
23,CAMPI,19,MOREGO,Interno,3,1,8,AUTOCARRO,7.5
23,CAMPI,20,S.QUIRICO,Interno,0,1,9,AUTOARTICOLATO,7.917
23,CAMPI,20,S.QUIRICO,Interno,1,1,7,ALTRO MEZZO,7.917
23,CAMPI,22,CORNIGLIANO,Interno,2,1,7,ALTRO MEZZO,7.917
23,CAMPI,22,CORNIGLIANO,Interno,3,1,8,AUTOCARRO,7.917
23,CAMPI,23,CAMPI,Interno,0,1,8,AUTOCARRO,7.917
23,CAMPI,23,CAMPI,Interno,0,2,8,AUTOCARRO,35.333
23,CAMPI,23,CAMPI,Interno,1,2,8,AUTOCARRO,11
23,CAMPI,23,CAMPI,Interno,2,1,8,AUTOCARRO,16.571
23,CAMPI,23,CAMPI,Interno,2,2,8,AUTOCARRO,9.833
23,CAMPI,23,CAMPI,Interno,3,1,8,AUTOCARRO,9.362
23,CAMPI,23,CAMPI,Interno,3,2,8,AUTOCARRO,25.722
23,CAMPI,24,CAMPASSO,Interno,0,2,8,AUTOCARRO,31.722
23,CAMPI,24,CAMPASSO,Interno,1,1,7,ALTRO MEZZO,7.917
23,CAMPI,24,CAMPASSO,Interno,1,1,8,AUTOCARRO,7.917
23,CAMPI,24,CAMPASSO,Interno,3,1,9,AUTOARTICOLATO,7.917
23,CAMPI,24,CAMPASSO,Interno,3,2,8,AUTOCARRO,9.833
23,CAMPI,26,SAMPIERDARENA,Interno,0,1,8,AUTOCARRO,7.933
23,CAMPI,26,SAMPIERDARENA,Interno,3,1,8,AUTOCARRO,9.569
23,CAMPI,29,ANGELI,Interno,3,1,8,AUTOCARRO,9.5
23,CAMPI,30,S.TEODORO,Interno,1,1,7,ALTRO MEZZO,7.917
23,CAMPI,30,S.TEODORO,Interno,3,1,8,AUTOCARRO,10.5
23,CAMPI,31,LAGACCIO,Interno,3,1,8,AUTOCARRO,16.202
23,CAMPI,34,MADDALENA,Interno,3,1,8,AUTOCARRO,7.917
23,CAMPI,35,MOLO,Interno,0,1,8,AUTOCARRO,8.852
23,CAMPI,35,MOLO,Interno,1,1,9,AUTOARTICOLATO,7.917
23,CAMPI,35,MOLO,Interno,3,1,8,AUTOCARRO,40.156
23,CAMPI,37,CASTELLETTO,Interno,1,1,8,AUTOCARRO,7.917
23,CAMPI,37,CASTELLETTO,Interno,3,1,8,AUTOCARRO,7.917
23,CAMPI,38,MANIN,Interno,0,1,8,AUTOCARRO,8.286
23,CAMPI,38,MANIN,Interno,1,1,8,AUTOCARRO,17.2
23,CAMPI,39,S.VINCENZO,Interno,0,1,8,AUTOCARRO,28.087
23,CAMPI,39,S.VINCENZO,Interno,0,2,8,AUTOCARRO,9.833
23,CAMPI,39,S.VINCENZO,Interno,1,2,8,AUTOCARRO,22
23,CAMPI,39,S.VINCENZO,Interno,2,2,8,AUTOCARRO,9.833
23,CAMPI,39,S.VINCENZO,Interno,3,1,8,AUTOCARRO,35.112
23,CAMPI,40,CARIGNANO,Interno,3,1,7,ALTRO MEZZO,9.324
23,CAMPI,41,FOCE,Interno,0,1,8,AUTOCARRO,9.143
23,CAMPI,41,FOCE,Interno,3,1,8,AUTOCARRO,9.143
23,CAMPI,42,BRIGNOLE,Interno,3,1,7,ALTRO MEZZO,9.026
23,CAMPI,42,BRIGNOLE,Interno,3,1,8,AUTOCARRO,17.605
23,CAMPI,43,S.AGATA,Interno,2,1,8,AUTOCARRO,7.917
23,CAMPI,43,S.AGATA,Interno,3,1,10,AUTOTRENO,8.667
23,CAMPI,44,S.FRUTTUOSO,Interno,3,1,8,AUTOCARRO,25.994
23,CAMPI,46,FEREGGIANO,Interno,0,1,8,AUTOCARRO,7.917
23,CAMPI,47,MARASSI,Interno,1,1,8,AUTOCARRO,7.917
23,CAMPI,47,MARASSI,Interno,3,1,8,AUTOCARRO,8.833
23,CAMPI,48,FORTE QUEZZI,Interno,0,1,8,AUTOCARRO,7.917
23,CAMPI,49,PARENZO,Interno,3,1,8,AUTOCARRO,24.3
23,CAMPI,51,MONTESIGNANO,Interno,2,1,8,AUTOCARRO,7.917
23,CAMPI,51,MONTESIGNANO,Interno,3,1,8,AUTOCARRO,14.75
23,CAMPI,53,MOLASSANA,Interno,3,1,8,AUTOCARRO,8.438
23,CAMPI,54,DORIA,Interno,2,1,8,AUTOCARRO,7.75
23,CAMPI,55,PRATO,Interno,1,1,8,AUTOCARRO,8.286
23,CAMPI,59,BORGORATTI,Interno,3,1,8,AUTOCARRO,21
23,CAMPI,61,S.MARTINO,Interno,3,1,8,AUTOCARRO,24.686
23,CAMPI,63,S.GIULIANO,Interno,0,1,9,AUTOARTICOLATO,9.75
23,CAMPI,63,S.GIULIANO,Interno,1,1,8,AUTOCARRO,9.75
23,CAMPI,63,S.GIULIANO,Interno,3,1,8,AUTOCARRO,9.75
23,CAMPI,64,LIDO,Interno,3,1,8,AUTOCARRO,7.917
23,CAMPI,65,PUGGIA,Interno,1,1,8,AUTOCARRO,8.286
23,CAMPI,65,PUGGIA,Interno,3,1,7,ALTRO MEZZO,8.5
23,CAMPI,66,STURLA,Interno,2,1,8,AUTOCARRO,7.6
23,CAMPI,66,STURLA,Interno,3,1,8,AUTOCARRO,8.286
23,CAMPI,67,QUARTO,Interno,0,1,8,AUTOCARRO,7.462
23,CAMPI,70,QUINTO,Interno,3,1,8,AUTOCARRO,5.5
23,CAMPI,71,NERVI,Interno,1,1,7,ALTRO MEZZO,7.917
23,CAMPI,103,MELE,Uscita Genova,3,1,8,AUTOCARRO,8.286
23,CAMPI,129,Sestri Levante,Uscita Genova,0,1,9,AUTOARTICOLATO,12.122
23,CAMPI,129,Sestri Levante,Uscita Genova,1,1,9,AUTOARTICOLATO,3.366
23,CAMPI,129,Sestri Levante,Uscita Genova,2,1,9,AUTOARTICOLATO,3.232
23,CAMPI,129,Sestri Levante,Uscita Genova,3,1,9,AUTOARTICOLATO,1.561
23,CAMPI,138,SAVONA,Uscita Genova,0,1,8,AUTOCARRO,12.122
23,CAMPI,138,SAVONA,Uscita Genova,0,2,10,AUTOTRENO,12.122
23,CAMPI,138,SAVONA,Uscita Genova,1,1,8,AUTOCARRO,3.366
23,CAMPI,138,SAVONA,Uscita Genova,1,2,10,AUTOTRENO,3.366
23,CAMPI,138,SAVONA,Uscita Genova,2,1,8,AUTOCARRO,3.232
23,CAMPI,138,SAVONA,Uscita Genova,2,2,10,AUTOTRENO,3.232
23,CAMPI,138,SAVONA,Uscita Genova,3,1,8,AUTOCARRO,1.561
23,CAMPI,138,SAVONA,Uscita Genova,3,2,10,AUTOTRENO,1.561
23,CAMPI,141,Altre zone,Uscita Genova,0,1,9,AUTOARTICOLATO,24.244
23,CAMPI,141,Altre zone,Uscita Genova,0,1,10,AUTOTRENO,72.732
23,CAMPI,141,Altre zone,Uscita Genova,0,2,10,AUTOTRENO,72.732
23,CAMPI,141,Altre zone,Uscita Genova,1,1,9,AUTOARTICOLATO,6.732
23,CAMPI,141,Altre zone,Uscita Genova,1,1,10,AUTOTRENO,20.196
23,CAMPI,141,Altre zone,Uscita Genova,1,2,10,AUTOTRENO,20.196
23,CAMPI,141,Altre zone,Uscita Genova,2,1,9,AUTOARTICOLATO,6.464
23,CAMPI,141,Altre zone,Uscita Genova,2,1,10,AUTOTRENO,19.392
23,CAMPI,141,Altre zone,Uscita Genova,2,2,10,AUTOTRENO,19.392
23,CAMPI,141,Altre Zone,Uscita Genova,3,1,8,AUTOCARRO,8.286
23,CAMPI,141,Altre zone,Uscita Genova,3,1,9,AUTOARTICOLATO,3.122
23,CAMPI,141,Altre zone,Uscita Genova,3,1,10,AUTOTRENO,9.366
23,CAMPI,141,Altre zone,Uscita Genova,3,2,10,AUTOTRENO,9.366
24,CAMPASSO,2,VOLTRI,Interno,3,2,9,AUTOARTICOLATO,8.667
24,CAMPASSO,3,CA NUOVA,Interno,2,1,10,AUTOTRENO,8.667
24,CAMPASSO,4,PALMARO,Interno,2,1,8,AUTOCARRO,8.667
24,CAMPASSO,7,PEGLI,Interno,1,1,8,AUTOCARRO,8.143
24,CAMPASSO,9,SESTRI,Interno,0,2,8,AUTOCARRO,17
24,CAMPASSO,12,BORZOLI OVEST,Interno,3,1,8,AUTOCARRO,8
24,CAMPASSO,14,CERTOSA,Interno,3,1,8,AUTOCARRO,8.667
24,CAMPASSO,15,RIVAROLO,Interno,3,1,8,AUTOCARRO,5.857
24,CAMPASSO,16,TEGLIA,Interno,0,2,8,AUTOCARRO,8.5
24,CAMPASSO,19,MOREGO,Interno,0,1,7,ALTRO MEZZO,8.667
24,CAMPASSO,19,MOREGO,Interno,3,1,8,AUTOCARRO,8.667
24,CAMPASSO,20,S.QUIRICO,Interno,3,1,8,AUTOCARRO,8.667
24,CAMPASSO,20,S.QUIRICO,Interno,3,2,8,AUTOCARRO,5.667
24,CAMPASSO,22,CORNIGLIANO,Interno,0,1,8,AUTOCARRO,8.667
24,CAMPASSO,23,CAMPI,Interno,1,1,7,ALTRO MEZZO,7.917
24,CAMPASSO,23,CAMPI,Interno,1,1,8,AUTOCARRO,7.917
24,CAMPASSO,23,CAMPI,Interno,3,1,9,AUTOARTICOLATO,7.917
24,CAMPASSO,24,CAMPASSO,Interno,0,1,7,ALTRO MEZZO,8.667
24,CAMPASSO,24,CAMPASSO,Interno,0,1,8,AUTOCARRO,8.667
24,CAMPASSO,24,CAMPASSO,Interno,0,2,8,AUTOCARRO,37.944
24,CAMPASSO,24,CAMPASSO,Interno,3,2,8,AUTOCARRO,8.5
24,CAMPASSO,25,S.GAETANO,Interno,0,2,8,AUTOCARRO,8.5
24,CAMPASSO,25,S.GAETANO,Interno,3,2,8,AUTOCARRO,18.333
24,CAMPASSO,26,SAMPIERDARENA,Interno,0,2,8,AUTOCARRO,12.444
24,CAMPASSO,26,SAMPIERDARENA,Interno,1,1,7,ALTRO MEZZO,9.569
24,CAMPASSO,26,SAMPIERDARENA,Interno,1,1,8,AUTOCARRO,11.333
24,CAMPASSO,29,ANGELI,Interno,3,1,8,AUTOCARRO,8.733
24,CAMPASSO,30,S.TEODORO,Interno,0,1,8,AUTOCARRO,8.417
24,CAMPASSO,31,LAGACCIO,Interno,3,1,8,AUTOCARRO,8.667
24,CAMPASSO,33,PRE',Interno,3,1,7,ALTRO MEZZO,9.735
24,CAMPASSO,35,MOLO,Interno,0,1,7,ALTRO MEZZO,8.667
24,CAMPASSO,35,MOLO,Interno,3,1,7,ALTRO MEZZO,8.667
24,CAMPASSO,35,MOLO,Interno,3,2,8,AUTOCARRO,7.826
24,CAMPASSO,39,S.VINCENZO,Interno,3,1,8,AUTOCARRO,9.362
24,CAMPASSO,40,CARIGNANO,Interno,3,1,7,ALTRO MEZZO,9.324
24,CAMPASSO,41,FOCE,Interno,2,1,8,AUTOCARRO,8.667
24,CAMPASSO,42,BRIGNOLE,Interno,2,1,7,ALTRO MEZZO,8.667
24,CAMPASSO,42,BRIGNOLE,Interno,3,1,7,ALTRO MEZZO,9.026
24,CAMPASSO,45,QUEZZI,Interno,2,1,8,AUTOCARRO,7.6
24,CAMPASSO,47,MARASSI,Interno,0,1,7,ALTRO MEZZO,8.857
24,CAMPASSO,47,MARASSI,Interno,0,1,8,AUTOCARRO,8.667
24,CAMPASSO,47,MARASSI,Interno,3,1,7,ALTRO MEZZO,8.857
24,CAMPASSO,47,MARASSI,Interno,3,1,8,AUTOCARRO,8.857
24,CAMPASSO,48,FORTE QUEZZI,Interno,2,1,8,AUTOCARRO,13
24,CAMPASSO,57,S.DESIDERIO,Interno,3,2,8,AUTOCARRO,11.333
24,CAMPASSO,59,BORGORATTI,Interno,3,1,7,ALTRO MEZZO,8.667
24,CAMPASSO,59,BORGORATTI,Interno,3,1,8,AUTOCARRO,7.545
24,CAMPASSO,63,S.GIULIANO,Interno,0,1,8,AUTOCARRO,9.75
24,CAMPASSO,63,S.GIULIANO,Interno,3,1,9,AUTOARTICOLATO,9.75
24,CAMPASSO,69,CASTAGNA,Interno,3,1,7,ALTRO MEZZO,8.667
24,CAMPASSO,72,Arenzano,Uscita Genova,1,1,8,AUTOCARRO,8.667
24,CAMPASSO,140,Alessandria,Uscita Genova,1,2,8,AUTOCARRO,15
24,CAMPASSO,141,Altre Zone,Uscita Genova,3,1,7,ALTRO MEZZO,8.667
25,S.GAETANO,2,VOLTRI,Interno,2,2,8,AUTOCARRO,4.333
25,S.GAETANO,2,VOLTRI,Interno,3,2,9,AUTOARTICOLATO,4.333
25,S.GAETANO,16,TEGLIA,Interno,0,2,8,AUTOCARRO,8.5
25,S.GAETANO,20,S.QUIRICO,Interno,1,2,8,AUTOCARRO,11.333
25,S.GAETANO,25,S.GAETANO,Interno,0,2,8,AUTOCARRO,9.833
25,S.GAETANO,25,S.GAETANO,Interno,3,2,8,AUTOCARRO,32
25,S.GAETANO,26,SAMPIERDARENA,Interno,1,1,1,ALTRO MEZZO,9.569
25,S.GAETANO,26,SAMPIERDARENA,Interno,3,2,8,AUTOCARRO,8.5
25,S.GAETANO,35,MOLO,Interno,3,1,8,AUTOCARRO,15.652
25,S.GAETANO,36,S.NICOLA,Interno,1,1,7,ALTRO MEZZO,9.4
25,S.GAETANO,36,S.NICOLA,Interno,3,1,7,ALTRO MEZZO,9.362
25,S.GAETANO,39,S.VINCENZO,Interno,0,2,8,AUTOCARRO,9.833
25,S.GAETANO,39,S.VINCENZO,Interno,2,1,8,AUTOCARRO,8.194
25,S.GAETANO,39,S.VINCENZO,Interno,3,1,8,AUTOCARRO,20.862
25,S.GAETANO,40,CARIGNANO,Interno,1,2,8,AUTOCARRO,16
25,S.GAETANO,41,FOCE,Interno,3,1,8,AUTOCARRO,9.143
25,S.GAETANO,42,BRIGNOLE,Interno,1,2,8,AUTOCARRO,16
25,S.GAETANO,44,S.FRUTTUOSO,Interno,1,2,8,AUTOCARRO,16
25,S.GAETANO,44,S.FRUTTUOSO,Interno,3,1,8,AUTOCARRO,8.788
25,S.GAETANO,66,STURLA,Interno,3,1,8,AUTOCARRO,8.571
25,S.GAETANO,71,NERVI,Interno,3,1,9,AUTOARTICOLATO,8.44
25,S.GAETANO,138,SAVONA,Uscita Genova,0,2,8,AUTOCARRO,27.382
25,S.GAETANO,138,SAVONA,Uscita Genova,1,2,8,AUTOCARRO,8.346
25,S.GAETANO,138,SAVONA,Uscita Genova,2,2,8,AUTOCARRO,10.33
25,S.GAETANO,138,SAVONA,Uscita Genova,3,2,8,AUTOCARRO,4.158
25,S.GAETANO,141,Altre zone,Uscita Genova,0,2,8,AUTOCARRO,39.504
25,S.GAETANO,141,Altre zone,Uscita Genova,0,2,9,AUTOARTICOLATO,27.382
25,S.GAETANO,141,Altre zone,Uscita Genova,0,2,10,AUTOTRENO,12.122
25,S.GAETANO,141,Altre Zone,Uscita Genova,1,2,8,AUTOCARRO,27.712
25,S.GAETANO,141,Altre zone,Uscita Genova,1,2,9,AUTOARTICOLATO,8.346
25,S.GAETANO,141,Altre zone,Uscita Genova,1,2,10,AUTOTRENO,3.366
25,S.GAETANO,141,Altre zone,Uscita Genova,2,2,8,AUTOCARRO,13.562
25,S.GAETANO,141,Altre zone,Uscita Genova,2,2,9,AUTOARTICOLATO,10.33
25,S.GAETANO,141,Altre zone,Uscita Genova,2,2,10,AUTOTRENO,3.232
25,S.GAETANO,141,Altre zone,Uscita Genova,3,2,8,AUTOCARRO,5.719
25,S.GAETANO,141,Altre zone,Uscita Genova,3,2,9,AUTOARTICOLATO,4.158
25,S.GAETANO,141,Altre zone,Uscita Genova,3,2,10,AUTOTRENO,1.561
26,SAMPIERDARENA,2,VOLTRI,Interno,0,1,8,AUTOCARRO,8.125
26,SAMPIERDARENA,2,VOLTRI,Interno,1,1,7,ALTRO MEZZO,9.569
26,SAMPIERDARENA,2,VOLTRI,Interno,1,2,8,AUTOCARRO,6.222
26,SAMPIERDARENA,2,VOLTRI,Interno,2,1,7,ALTRO MEZZO,9.569
26,SAMPIERDARENA,2,VOLTRI,Interno,2,1,8,AUTOCARRO,7.933
26,SAMPIERDARENA,2,VOLTRI,Interno,3,1,7,ALTRO MEZZO,8.615
26,SAMPIERDARENA,2,VOLTRI,Interno,3,1,8,AUTOCARRO,8.125
26,SAMPIERDARENA,2,VOLTRI,Interno,3,2,8,AUTOCARRO,31.111
26,SAMPIERDARENA,3,CA NUOVA,Interno,3,2,8,AUTOCARRO,6.222
26,SAMPIERDARENA,3,CA NUOVA,Interno,3,2,10,AUTOTRENO,12.444
26,SAMPIERDARENA,4,PALMARO,Interno,0,1,8,AUTOCARRO,9.569
26,SAMPIERDARENA,5,PRA',Interno,1,1,7,ALTRO MEZZO,9.569
26,SAMPIERDARENA,5,PRA',Interno,1,2,8,AUTOCARRO,7.933
26,SAMPIERDARENA,5,PRA',Interno,3,1,8,AUTOCARRO,9.569
26,SAMPIERDARENA,6,CASTELLUCCIO,Interno,0,1,8,AUTOCARRO,10.667
26,SAMPIERDARENA,6,CASTELLUCCIO,Interno,1,2,8,AUTOCARRO,8
26,SAMPIERDARENA,7,PEGLI,Interno,3,1,9,AUTOARTICOLATO,8.143
26,SAMPIERDARENA,8,MULTEDO,Interno,0,1,8,AUTOCARRO,6.889
26,SAMPIERDARENA,8,MULTEDO,Interno,1,1,7,ALTRO MEZZO,9.569
26,SAMPIERDARENA,8,MULTEDO,Interno,3,2,10,AUTOTRENO,7.933
26,SAMPIERDARENA,9,SESTRI,Interno,0,1,7,ALTRO MEZZO,9.891
26,SAMPIERDARENA,9,SESTRI,Interno,0,1,8,AUTOCARRO,18.002
26,SAMPIERDARENA,9,SESTRI,Interno,3,1,7,ALTRO MEZZO,19.46
26,SAMPIERDARENA,9,SESTRI,Interno,3,1,8,AUTOCARRO,16.222
26,SAMPIERDARENA,10,S.GIOVANNI BATTISTA,Interno,0,1,10,AUTOTRENO,7.933
26,SAMPIERDARENA,11,CALCINARA,Interno,3,1,8,AUTOCARRO,18.856
26,SAMPIERDARENA,11,CALCINARA,Interno,3,2,9,AUTOARTICOLATO,8
26,SAMPIERDARENA,12,BORZOLI OVEST,Interno,3,1,8,AUTOCARRO,8
26,SAMPIERDARENA,14,CERTOSA,Interno,1,1,7,ALTRO MEZZO,9.569
26,SAMPIERDARENA,14,CERTOSA,Interno,2,1,4,ALTRO MEZZO,9.569
26,SAMPIERDARENA,14,CERTOSA,Interno,3,1,7,ALTRO MEZZO,9.569
26,SAMPIERDARENA,14,CERTOSA,Interno,3,1,8,AUTOCARRO,16.762
26,SAMPIERDARENA,15,RIVAROLO,Interno,0,1,10,AUTOTRENO,5.857
26,SAMPIERDARENA,15,RIVAROLO,Interno,1,1,8,AUTOCARRO,7.933
26,SAMPIERDARENA,15,RIVAROLO,Interno,3,1,8,AUTOCARRO,13.79
26,SAMPIERDARENA,16,TEGLIA,Interno,0,2,8,AUTOCARRO,8.5
26,SAMPIERDARENA,16,TEGLIA,Interno,1,2,8,AUTOCARRO,12.444
26,SAMPIERDARENA,16,TEGLIA,Interno,3,2,8,AUTOCARRO,6.222
26,SAMPIERDARENA,17,BEGATO,Interno,3,1,8,AUTOCARRO,9.569
26,SAMPIERDARENA,18,BOLZANETO,Interno,1,2,8,AUTOCARRO,6.222
26,SAMPIERDARENA,18,BOLZANETO,Interno,2,1,8,AUTOCARRO,8.667
26,SAMPIERDARENA,18,BOLZANETO,Interno,3,1,8,AUTOCARRO,8.667
26,SAMPIERDARENA,19,MOREGO,Interno,3,2,8,AUTOCARRO,6.222
26,SAMPIERDARENA,20,S.QUIRICO,Interno,3,1,9,AUTOARTICOLATO,7.933
26,SAMPIERDARENA,20,S.QUIRICO,Interno,3,1,10,AUTOTRENO,7.125
26,SAMPIERDARENA,20,S.QUIRICO,Interno,3,2,8,AUTOCARRO,5.667
26,SAMPIERDARENA,21,PONTEDECIMO,Interno,1,2,8,AUTOCARRO,6.222
26,SAMPIERDARENA,21,PONTEDECIMO,Interno,3,1,8,AUTOCARRO,9.167
26,SAMPIERDARENA,22,CORNIGLIANO,Interno,3,2,8,AUTOCARRO,10.667
26,SAMPIERDARENA,23,CAMPI,Interno,3,1,8,AUTOCARRO,17.502
26,SAMPIERDARENA,23,CAMPI,Interno,3,2,8,AUTOCARRO,6.222
26,SAMPIERDARENA,24,CAMPASSO,Interno,0,2,8,AUTOCARRO,6.222
26,SAMPIERDARENA,24,CAMPASSO,Interno,1,1,7,ALTRO MEZZO,9.569
26,SAMPIERDARENA,24,CAMPASSO,Interno,3,1,8,AUTOCARRO,11.333
26,SAMPIERDARENA,25,S.GAETANO,Interno,1,1,1,ALTRO MEZZO,9.569
26,SAMPIERDARENA,26,SAMPIERDARENA,Interno,0,1,7,ALTRO MEZZO,28.706
26,SAMPIERDARENA,26,SAMPIERDARENA,Interno,0,1,8,AUTOCARRO,28.706
26,SAMPIERDARENA,26,SAMPIERDARENA,Interno,0,2,8,AUTOCARRO,16.433
26,SAMPIERDARENA,26,SAMPIERDARENA,Interno,1,1,7,ALTRO MEZZO,19.137
26,SAMPIERDARENA,26,SAMPIERDARENA,Interno,1,1,8,AUTOCARRO,9.569
26,SAMPIERDARENA,26,SAMPIERDARENA,Interno,1,1,9,AUTOARTICOLATO,7.933
26,SAMPIERDARENA,26,SAMPIERDARENA,Interno,1,2,8,AUTOCARRO,23.8
26,SAMPIERDARENA,26,SAMPIERDARENA,Interno,2,1,7,ALTRO MEZZO,19.137
26,SAMPIERDARENA,26,SAMPIERDARENA,Interno,3,1,7,ALTRO MEZZO,38.275
26,SAMPIERDARENA,26,SAMPIERDARENA,Interno,3,1,8,AUTOCARRO,28.706
26,SAMPIERDARENA,26,SAMPIERDARENA,Interno,3,1,9,AUTOARTICOLATO,7.933
26,SAMPIERDARENA,26,SAMPIERDARENA,Interno,3,2,8,AUTOCARRO,41.944
26,SAMPIERDARENA,26,SAMPIERDARENA,Interno,3,2,10,AUTOTRENO,12.444
26,SAMPIERDARENA,27,BELVEDERE,Interno,0,2,8,AUTOCARRO,8.5
26,SAMPIERDARENA,27,BELVEDERE,Interno,3,2,8,AUTOCARRO,32.111
26,SAMPIERDARENA,28,S.BARTOLOMEO,Interno,0,1,8,AUTOCARRO,7.75
26,SAMPIERDARENA,28,S.BARTOLOMEO,Interno,1,1,8,AUTOCARRO,9.569
26,SAMPIERDARENA,28,S.BARTOLOMEO,Interno,3,1,7,ALTRO MEZZO,4.938
26,SAMPIERDARENA,28,S.BARTOLOMEO,Interno,3,1,8,AUTOCARRO,12.688
26,SAMPIERDARENA,29,ANGELI,Interno,0,2,8,AUTOCARRO,6.222
26,SAMPIERDARENA,30,S.TEODORO,Interno,3,1,8,AUTOCARRO,8.417
26,SAMPIERDARENA,31,LAGACCIO,Interno,0,2,8,AUTOCARRO,6.222
26,SAMPIERDARENA,32,OREGINA,Interno,0,2,8,AUTOCARRO,6.222
26,SAMPIERDARENA,32,OREGINA,Interno,1,1,8,AUTOCARRO,8
26,SAMPIERDARENA,32,OREGINA,Interno,1,2,8,AUTOCARRO,6.222
26,SAMPIERDARENA,32,OREGINA,Interno,3,1,8,AUTOCARRO,8
26,SAMPIERDARENA,32,OREGINA,Interno,3,2,8,AUTOCARRO,3.5
26,SAMPIERDARENA,33,PRE',Interno,0,1,7,ALTRO MEZZO,9.735
26,SAMPIERDARENA,33,PRE',Interno,3,1,8,AUTOCARRO,8.75
26,SAMPIERDARENA,33,PRE',Interno,3,2,8,AUTOCARRO,7.933
26,SAMPIERDARENA,34,MADDALENA,Interno,3,1,8,AUTOCARRO,18.402
26,SAMPIERDARENA,35,MOLO,Interno,0,1,8,AUTOCARRO,16.678
26,SAMPIERDARENA,35,MOLO,Interno,1,1,8,AUTOCARRO,16.678
26,SAMPIERDARENA,35,MOLO,Interno,1,2,8,AUTOCARRO,6.222
26,SAMPIERDARENA,35,MOLO,Interno,2,2,8,AUTOCARRO,6.222
26,SAMPIERDARENA,35,MOLO,Interno,3,1,7,ALTRO MEZZO,9.569
26,SAMPIERDARENA,35,MOLO,Interno,3,1,8,AUTOCARRO,34.18
26,SAMPIERDARENA,36,S.NICOLA,Interno,1,2,9,AUTOARTICOLATO,6.222
26,SAMPIERDARENA,36,S.NICOLA,Interno,3,1,7,ALTRO MEZZO,9.4
26,SAMPIERDARENA,37,CASTELLETTO,Interno,0,1,7,ALTRO MEZZO,9.111
26,SAMPIERDARENA,37,CASTELLETTO,Interno,3,1,7,ALTRO MEZZO,9.111
26,SAMPIERDARENA,39,S.VINCENZO,Interno,0,1,7,ALTRO MEZZO,9.362
26,SAMPIERDARENA,39,S.VINCENZO,Interno,0,1,8,AUTOCARRO,8.194
26,SAMPIERDARENA,39,S.VINCENZO,Interno,0,2,8,AUTOCARRO,9.833
26,SAMPIERDARENA,39,S.VINCENZO,Interno,1,1,8,AUTOCARRO,9.569
26,SAMPIERDARENA,39,S.VINCENZO,Interno,2,1,7,ALTRO MEZZO,9.362
26,SAMPIERDARENA,39,S.VINCENZO,Interno,2,1,8,AUTOCARRO,9.362
26,SAMPIERDARENA,39,S.VINCENZO,Interno,3,1,7,ALTRO MEZZO,9.362
26,SAMPIERDARENA,39,S.VINCENZO,Interno,3,1,8,AUTOCARRO,9.362
26,SAMPIERDARENA,40,CARIGNANO,Interno,2,1,7,ALTRO MEZZO,9.324
26,SAMPIERDARENA,40,CARIGNANO,Interno,2,1,8,AUTOCARRO,9.324
26,SAMPIERDARENA,40,CARIGNANO,Interno,3,1,8,AUTOCARRO,26.906
26,SAMPIERDARENA,40,CARIGNANO,Interno,3,2,8,AUTOCARRO,12.444
26,SAMPIERDARENA,41,FOCE,Interno,0,2,8,AUTOCARRO,6.222
26,SAMPIERDARENA,41,FOCE,Interno,2,1,8,AUTOCARRO,7.933
26,SAMPIERDARENA,41,FOCE,Interno,3,1,10,AUTOTRENO,7.933
26,SAMPIERDARENA,42,BRIGNOLE,Interno,0,1,8,AUTOCARRO,9.026
